	Lat	Lon	ps (cm)
	15.5	66.75	9.483953318063092
	15.5	67.0	9.531126322553177
	15.5	67.25	9.593733270964963
	15.5	67.5	9.621743528450843
	15.5	67.75	9.460323969202028
	15.5	68.0	9.218883618651937
	15.5	68.25	9.107146524573349
	15.5	68.5	9.374506294542865
	15.5	68.75	9.788984173752443
	15.5	69.0	9.976142945606348
	15.5	69.25	9.859509179911582
	15.5	69.5	9.685767138535422
	15.5	69.75	9.626562588086943
	15.5	70.0	9.48211461683411
	15.5	70.25	9.246278890864295
	15.5	70.5	8.987307191892556
	15.5	70.75	8.875708786391746
	15.5	71.0	8.908546501046484
	15.5	71.25	8.99321228989522
	15.5	71.5	9.089898146483513
	15.5	71.75	9.396843888234114
	15.5	72.0	9.63051748644431
	15.5	72.25	9.62205392754176
	15.5	72.5	9.486812607507758
	15.5	72.75	9.494553213967876
	15.5	73.0	9.281779938475067
	15.5	73.25	9.217281566488897
	15.5	73.5	9.259206693389606
	15.5	73.75	9.35034830617759
	15.5	74.0	9.556675137443438
	15.5	74.25	9.75307230512109
	15.5	74.5	9.854612862307988
	15.5	74.75	9.970013834233306
	15.5	75.0	10.177485366741477
	15.5	75.25	10.428478041234136
	15.5	75.5	10.523840226035343
	15.5	75.75	10.321464849550198
	15.5	76.0	10.150291990438328
	15.5	76.25	10.184304808134058
	15.5	76.5	10.231307239612159
	15.5	76.75	10.155134611329725
	15.5	77.0	10.0562652641555
	15.5	77.25	10.022594444777345
	15.5	77.5	10.056112182026814
	15.5	77.75	10.332896506262394
	15.5	78.0	10.752191092422771
	15.5	78.25	11.066312718483452
	15.5	78.5	11.516975583121926
	15.5	78.75	11.875658663097653
	15.5	79.0	11.875658663097653
	15.5	79.25	12.18100805683735
	15.5	79.5	12.381089709443312
	15.5	79.75	12.384761202444103
	15.5	80.0	12.39991255446137
	15.5	80.25	12.434601873492099
	15.5	80.5	12.310618615289368
	15.5	80.75	12.15031039354212
	15.5	81.0	11.787574351513413
	15.5	81.25	11.215851369107428
	15.5	81.5	10.208624660136877
	15.5	81.75	9.011620160071374
	15.5	82.0	8.418980802310097
	15.5	82.25	8.770703936752703
	15.5	82.5	9.688585098402157
	15.5	82.75	10.60774992287187
	15.5	83.0	11.282591364091378
	15.5	83.25	11.400888094302715
	15.5	83.5	11.10870943892898
	15.5	83.75	10.213706154047621
	15.5	84.0	9.006541877798004
	15.5	84.25	7.795936407582751
	15.5	84.5	6.375079964665322
	15.5	84.75	5.287518111237614
	15.5	85.0	5.4769738929616825
